customer_id,name,class,gender,start_date,end_date,campaign_id,is_deleted
pl865678,合田拓哉,C01,M,2017-11-01 00:00:00,,CA1,0
pl866469,西川峰雄,C03,M,2017-11-01 00:00:00,,CA1,0
ts012757,清野奈々乃,C03,F,2017-11-01 00:00:00,,CA1,0
ts019328,乾七美,C01,F,2017-11-01 00:00:00,2019-02-28 00:00:00,CA1,1
ts093380,大友麻奈,C01,F,2017-11-01 00:00:00,,CA1,0
ts132003,福沢柚希,C02,F,2017-11-01 00:00:00,,CA1,0
ts243124,片山春男,C01,M,2017-11-01 00:00:00,2018-07-31 00:00:00,CA1,1
ts277035,宮地洋文,C01,M,2017-11-01 00:00:00,,CA1,0
ts365322,高井奈々美,C01,F,2017-11-01 00:00:00,,CA1,0
ts468480,水口凱大,C03,M,2017-11-01 00:00:00,2018-07-31 00:00:00,CA1,1
ts493191,塩沢優花,C03,F,2017-11-01 00:00:00,,CA1,0
ts554434,山岸和明,C03,M,2017-11-01 00:00:00,2019-01-31 00:00:00,CA1,1
ts600511,笹原幸一,C01,M,2017-11-01 00:00:00,,CA1,0
ts642752,今野真希,C02,F,2017-11-01 00:00:00,2019-02-28 00:00:00,CA1,1
ts682265,大澤賢樹,C03,M,2017-11-01 00:00:00,,CA1,0
ts731637,秋本茂行,C02,M,2017-11-01 00:00:00,,CA1,0
ts758130,大場望,C02,F,2017-11-01 00:00:00,2018-05-31 00:00:00,CA1,1
ts760331,高橋一,C03,M,2017-11-01 00:00:00,2018-08-31 00:00:00,CA1,1
ts794667,中尾定男,C01,M,2017-11-01 00:00:00,2019-02-28 00:00:00,CA1,1
ts871110,古田節男,C03,M,2017-11-01 00:00:00,,CA1,0
ts919144,石岡安,C03,M,2017-11-01 00:00:00,2018-10-31 00:00:00,CA1,1
ts932607,白井義治,C03,M,2017-11-01 00:00:00,2018-06-30 00:00:00,CA1,1
as015746,森口亮一,C01,M,2017-12-01 00:00:00,2018-08-31 00:00:00,CA3,1
as235724,畑喜代治,C01,M,2017-12-01 00:00:00,,CA3,0
as351574,鳴海金次,C02,M,2017-12-01 00:00:00,2018-07-31 00:00:00,CA3,1
as546865,服部和島,C03,M,2017-12-01 00:00:00,2018-12-31 00:00:00,CA3,1
as589687,河上次男,C01,M,2017-12-01 00:00:00,,CA3,0
as677229,熊倉乃亜,C02,F,2017-12-01 00:00:00,2018-09-30 00:00:00,CA3,1
as811755,大和田重治,C03,M,2017-12-01 00:00:00,2018-12-31 00:00:00,CA3,1
as846781,上野育男,C03,M,2017-12-01 00:00:00,2018-07-31 00:00:00,CA3,1
as879331,古橋妙子,C02,F,2017-12-01 00:00:00,,CA3,0
as890023,北尾弥生,C02,F,2017-12-01 00:00:00,2018-08-31 00:00:00,CA3,1
as924898,村井香凛,C02,F,2017-12-01 00:00:00,,CA3,0
gd038969,秋元奈央,C02,F,2017-12-01 00:00:00,2018-06-30 00:00:00,CA3,1
gd057803,矢崎楓,C02,F,2017-12-01 00:00:00,2018-05-31 00:00:00,CA3,1
gd191589,倉本胡春,C01,F,2017-12-01 00:00:00,2018-12-31 00:00:00,CA3,1
gd326524,長崎忠良,C01,M,2017-12-01 00:00:00,2018-11-30 00:00:00,CA3,1
gd376049,成田真依,C02,F,2017-12-01 00:00:00,,CA3,0
gd398206,久米秀吉,C01,M,2017-12-01 00:00:00,,CA3,0
gd401728,近藤剛,C01,M,2017-12-01 00:00:00,,CA3,0
gd471767,奥野奈緒,C02,F,2017-12-01 00:00:00,,CA3,0
gd479253,大熊金蔵,C01,M,2017-12-01 00:00:00,2018-12-31 00:00:00,CA3,1
gd492710,神野成康,C03,M,2017-12-01 00:00:00,,CA3,0
gd531348,藤田正道,C01,M,2017-12-01 00:00:00,,CA3,0
gd575423,窪田邦久,C02,M,2017-12-01 00:00:00,,CA3,0
gd624477,後藤凪穂,C03,F,2017-12-01 00:00:00,2018-08-31 00:00:00,CA3,1
gd711631,渋谷秀幸,C01,M,2017-12-01 00:00:00,2018-06-30 00:00:00,CA3,1
gd741058,重松泰弘,C01,M,2017-12-01 00:00:00,2018-11-30 00:00:00,CA3,1
gd843424,大橋百花,C02,F,2017-12-01 00:00:00,2018-05-31 00:00:00,CA3,1
gd969310,遠山勇吉,C03,M,2017-12-01 00:00:00,2018-08-31 00:00:00,CA3,1
hd052466,三木謙三,C01,M,2017-12-01 00:00:00,,CA3,0
hd053694,徳永朱里,C01,F,2017-12-01 00:00:00,,CA3,0
hd121067,曽根幹彦,C01,M,2017-12-01 00:00:00,,CA3,0
hd147072,新村祐希,C02,F,2017-12-01 00:00:00,,CA3,0
hd160543,小関喜代治,C02,M,2017-12-01 00:00:00,,CA3,0
hd200554,滝本均,C01,M,2017-12-01 00:00:00,2018-06-30 00:00:00,CA3,1
hd214175,大久保啓司,C02,M,2017-12-01 00:00:00,,CA3,0
hd332594,安川美沙,C01,F,2017-12-01 00:00:00,2018-12-31 00:00:00,CA3,1
hd344852,宮野朱莉,C01,F,2017-12-01 00:00:00,2018-06-30 00:00:00,CA3,1
hd376302,椎名景子,C01,F,2017-12-01 00:00:00,2019-01-31 00:00:00,CA3,1
hd476620,高梨政一,C02,M,2017-12-01 00:00:00,2018-11-30 00:00:00,CA3,1
hd487840,井村清治,C03,M,2017-12-01 00:00:00,,CA3,0
hd566204,岡都,C03,F,2017-12-01 00:00:00,2018-06-30 00:00:00,CA3,1
hd587331,村木麻衣,C02,F,2017-12-01 00:00:00,,CA3,0
hd631824,稲村和馬,C01,M,2017-12-01 00:00:00,2018-12-31 00:00:00,CA3,1
hd640143,長岡正雄,C01,M,2017-12-01 00:00:00,,CA3,0
hd652153,石丸友洋,C02,M,2017-12-01 00:00:00,2018-04-30 00:00:00,CA3,1
hd766838,船越貴子,C01,F,2017-12-01 00:00:00,2018-10-31 00:00:00,CA3,1
hd822643,菅谷梨乃,C01,F,2017-12-01 00:00:00,2018-07-31 00:00:00,CA3,1
hd848426,広川芽衣,C02,F,2017-12-01 00:00:00,,CA3,0
hd901734,佐伯智也,C01,M,2017-12-01 00:00:00,,CA3,0
hd952315,黒岩浩子,C02,F,2017-12-01 00:00:00,2018-09-30 00:00:00,CA3,1
hd974505,三宅紗希歩,C02,F,2017-12-01 00:00:00,2018-04-30 00:00:00,CA3,1
hd981504,野間保之,C01,M,2017-12-01 00:00:00,2018-04-30 00:00:00,CA3,1
hi020478,唐沢花音,C01,F,2017-12-01 00:00:00,,CA3,0
hi027437,村木有美,C01,F,2017-12-01 00:00:00,,CA3,0
hi035448,寺沢美鈴,C01,F,2017-12-01 00:00:00,2018-04-30 00:00:00,CA3,1
hi060044,木本心,C01,F,2017-12-01 00:00:00,2018-04-30 00:00:00,CA3,1
hi108402,岩本博美,C02,F,2017-12-01 00:00:00,2018-06-30 00:00:00,CA3,1
hi201295,百瀬文隆,C01,M,2017-12-01 00:00:00,,CA3,0
hi215420,植木沙樹,C01,F,2017-12-01 00:00:00,2018-09-30 00:00:00,CA3,1
hi247770,大原雛乃,C01,F,2017-12-01 00:00:00,,CA3,0
hi338427,富永春香,C02,F,2017-12-01 00:00:00,,CA3,0
hi457483,小出諭,C01,M,2017-12-01 00:00:00,2018-08-31 00:00:00,CA3,1
hi491504,白木紀子,C03,F,2017-12-01 00:00:00,2018-07-31 00:00:00,CA3,1
hi525146,内田松夫,C03,M,2017-12-01 00:00:00,2018-07-31 00:00:00,CA3,1
hi583705,前野静,C03,F,2017-12-01 00:00:00,2018-08-31 00:00:00,CA3,1
hi584203,花井颯太,C03,M,2017-12-01 00:00:00,2018-08-31 00:00:00,CA3,1
hi592803,大和田義美,C01,F,2017-12-01 00:00:00,2018-09-30 00:00:00,CA3,1
hi599756,青木孝太郎,C03,M,2017-12-01 00:00:00,2018-05-31 00:00:00,CA3,1
hi629862,桜田千恵子,C01,F,2017-12-01 00:00:00,2018-04-30 00:00:00,CA3,1
hi698264,山口華絵,C01,F,2017-12-01 00:00:00,2018-12-31 00:00:00,CA3,1
hi735675,舟木陽奈,C03,F,2017-12-01 00:00:00,,CA3,0
hi846961,滝沢輝子,C02,F,2017-12-01 00:00:00,2018-10-31 00:00:00,CA3,1
hi912202,古橋諒,C01,M,2017-12-01 00:00:00,2018-08-31 00:00:00,CA3,1
hi939855,関谷和佳子,C02,F,2017-12-01 00:00:00,2018-09-30 00:00:00,CA3,1
hi941745,真田豊和,C01,M,2017-12-01 00:00:00,2018-04-30 00:00:00,CA3,1
hi994796,木村泉,C02,F,2017-12-01 00:00:00,,CA3,0
ik005076,金森春江,C01,F,2017-12-01 00:00:00,,CA3,0
ik057975,森紗和,C01,F,2017-12-01 00:00:00,2018-05-31 00:00:00,CA3,1
ik094736,瀬尾舞香,C02,F,2017-12-01 00:00:00,2018-07-31 00:00:00,CA3,1
ik114480,船橋心優,C01,F,2017-12-01 00:00:00,,CA3,0
ik142972,川本春美,C01,F,2017-12-01 00:00:00,,CA3,0
ik171801,矢部光義,C03,M,2017-12-01 00:00:00,2018-09-30 00:00:00,CA3,1
ik180880,中山茉央,C02,F,2017-12-01 00:00:00,,CA3,0
ik236489,小野寺凛乃,C01,F,2017-12-01 00:00:00,,CA3,0
ik252166,上原杏南,C02,F,2017-12-01 00:00:00,2018-06-30 00:00:00,CA3,1
ik279715,川村秀夫,C01,M,2017-12-01 00:00:00,2018-08-31 00:00:00,CA3,1
ik331582,浜貫一,C01,M,2017-12-01 00:00:00,2018-05-31 00:00:00,CA3,1
ik524314,大矢勇一,C01,M,2017-12-01 00:00:00,2018-05-31 00:00:00,CA3,1
ik525000,柏木和,C01,F,2017-12-01 00:00:00,2018-09-30 00:00:00,CA3,1
ik529990,葛西信子,C02,F,2017-12-01 00:00:00,,CA3,0
ik582567,相川雛子,C02,F,2017-12-01 00:00:00,,CA3,0
ik604091,長瀬一朗,C01,M,2017-12-01 00:00:00,2018-05-31 00:00:00,CA3,1
ik652901,島崎麻理子,C01,F,2017-12-01 00:00:00,2018-06-30 00:00:00,CA3,1
ik712590,井田唯,C02,F,2017-12-01 00:00:00,2018-08-31 00:00:00,CA3,1
ik749861,新倉富雄,C03,M,2017-12-01 00:00:00,,CA3,0
ik770101,牧結,C01,F,2017-12-01 00:00:00,2018-12-31 00:00:00,CA3,1
ik817088,陳陽夏花,C03,F,2017-12-01 00:00:00,2018-09-30 00:00:00,CA3,1
ik825670,野島杏,C01,F,2017-12-01 00:00:00,2018-07-31 00:00:00,CA3,1
ik853780,飯塚良治,C03,M,2017-12-01 00:00:00,,CA3,0
ik874777,栗原祐二,C01,M,2017-12-01 00:00:00,,CA3,0
ik914829,小野英男,C01,M,2017-12-01 00:00:00,,CA3,0
oa022685,金城理,C03,M,2017-12-01 00:00:00,2018-04-30 00:00:00,CA3,1
oa104546,田畑義郎,C03,M,2017-12-01 00:00:00,2018-12-31 00:00:00,CA3,1
oa115840,永田民雄,C02,M,2017-12-01 00:00:00,,CA3,0
oa181958,高尾音葉,C01,F,2017-12-01 00:00:00,,CA3,0
oa388010,安斉篤,C01,M,2017-12-01 00:00:00,,CA3,0
oa422340,中田一太郎,C01,M,2017-12-01 00:00:00,2018-11-30 00:00:00,CA3,1
oa427655,大澤愛香,C02,F,2017-12-01 00:00:00,,CA3,0
oa468240,的場輝子,C02,F,2017-12-01 00:00:00,,CA3,0
oa481981,浜口知治,C02,M,2017-12-01 00:00:00,2018-04-30 00:00:00,CA3,1
oa493465,前川邦子,C02,F,2017-12-01 00:00:00,2018-06-30 00:00:00,CA3,1
oa510950,滝本貫一,C01,M,2017-12-01 00:00:00,2018-05-31 00:00:00,CA3,1
oa535401,吉村一音,C02,F,2017-12-01 00:00:00,,CA3,0
oa671084,立石利男,C01,M,2017-12-01 00:00:00,2018-06-30 00:00:00,CA3,1
oa673896,藤崎豊,C01,M,2017-12-01 00:00:00,,CA3,0
oa676083,菅谷春代,C01,F,2017-12-01 00:00:00,2019-01-31 00:00:00,CA3,1
oa783122,栗原勝義,C03,M,2017-12-01 00:00:00,2018-08-31 00:00:00,CA3,1
oa846610,増井寿,C01,M,2017-12-01 00:00:00,2018-05-31 00:00:00,CA3,1
oa855863,小野田風吾,C01,M,2017-12-01 00:00:00,,CA3,0
oa917563,佐藤帆花,C02,F,2017-12-01 00:00:00,2018-06-30 00:00:00,CA3,1
oa944593,桑原比呂,C01,M,2017-12-01 00:00:00,2018-04-30 00:00:00,CA3,1
pl020821,小沢啓之,C03,M,2017-12-01 00:00:00,,CA3,0
pl082485,垣内由奈,C01,F,2017-12-01 00:00:00,,CA3,0
pl147335,坂元勝利,C03,M,2017-12-01 00:00:00,,CA3,0
pl198428,古橋碧,C01,F,2017-12-01 00:00:00,2018-08-31 00:00:00,CA3,1
pl201799,津村隆,C03,M,2017-12-01 00:00:00,,CA3,0
pl258167,倉橋雪乃,C02,F,2017-12-01 00:00:00,2018-05-31 00:00:00,CA3,1
pl303162,鹿野宙子,C02,F,2017-12-01 00:00:00,,CA3,0
pl391700,安井颯,C03,M,2017-12-01 00:00:00,2018-06-30 00:00:00,CA3,1
pl417119,西脇航,C01,M,2017-12-01 00:00:00,2018-12-31 00:00:00,CA3,1
pl594064,難波丈夫,C01,M,2017-12-01 00:00:00,2018-07-31 00:00:00,CA3,1
pl661925,相川清治,C01,M,2017-12-01 00:00:00,2018-05-31 00:00:00,CA3,1
pl675446,尾崎花音,C02,F,2017-12-01 00:00:00,2018-06-30 00:00:00,CA3,1
pl731429,星利男,C03,M,2017-12-01 00:00:00,,CA3,0
pl784647,田島俊光,C02,M,2017-12-01 00:00:00,2018-04-30 00:00:00,CA3,1
pl821971,白木楓,C03,F,2017-12-01 00:00:00,,CA3,0
pl828083,岩瀬貞行,C03,M,2017-12-01 00:00:00,,CA3,0
pl876743,滝田照子,C01,F,2017-12-01 00:00:00,2018-07-31 00:00:00,CA3,1
pl910647,伏見遙,C01,F,2017-12-01 00:00:00,2018-08-31 00:00:00,CA3,1
pl950758,玉城利雄,C03,M,2017-12-01 00:00:00,2018-06-30 00:00:00,CA3,1
pl952460,中川優美,C01,F,2017-12-01 00:00:00,2018-07-31 00:00:00,CA3,1
pl960961,平孝利,C03,M,2017-12-01 00:00:00,,CA3,0
ts025348,藤森有香,C02,F,2017-12-01 00:00:00,2018-05-31 00:00:00,CA3,1
ts033156,富沢陽一,C03,M,2017-12-01 00:00:00,2018-04-30 00:00:00,CA3,1
ts041114,北尾里桜,C01,F,2017-12-01 00:00:00,2018-06-30 00:00:00,CA3,1
ts169261,滝口時夫,C03,M,2017-12-01 00:00:00,2018-08-31 00:00:00,CA3,1
ts218627,紺野裕子,C02,F,2017-12-01 00:00:00,2018-07-31 00:00:00,CA3,1
ts231098,石山英紀,C01,M,2017-12-01 00:00:00,,CA3,0
ts235548,大畑稔,C01,M,2017-12-01 00:00:00,2018-10-31 00:00:00,CA3,1
ts277529,城戸定夫,C03,M,2017-12-01 00:00:00,2018-07-31 00:00:00,CA3,1
ts298879,浅野昇一,C01,M,2017-12-01 00:00:00,2018-10-31 00:00:00,CA3,1
ts300891,小久保真緒,C02,F,2017-12-01 00:00:00,,CA3,0
ts390923,福地新一,C03,M,2017-12-01 00:00:00,2018-12-31 00:00:00,CA3,1
ts409844,神田栄美,C02,F,2017-12-01 00:00:00,,CA3,0
ts465474,藤田竜雄,C03,M,2017-12-01 00:00:00,2018-11-30 00:00:00,CA3,1
ts489018,宮地正太郎,C02,M,2017-12-01 00:00:00,2018-08-31 00:00:00,CA3,1
ts510841,芦田明里,C02,F,2017-12-01 00:00:00,2018-12-31 00:00:00,CA3,1
ts569600,名取留美,C01,F,2017-12-01 00:00:00,2019-02-28 00:00:00,CA3,1
ts601124,木本風人,C03,M,2017-12-01 00:00:00,,CA3,0
ts853020,織田彩,C02,F,2017-12-01 00:00:00,2018-10-31 00:00:00,CA3,1
as055659,目黒奈々,C02,F,2018-01-01 00:00:00,,CA1,0
as082596,及川潔,C01,M,2018-01-01 00:00:00,,CA1,0
as206541,堀田博之,C03,M,2018-01-01 00:00:00,2018-05-31 00:00:00,CA1,1
as210846,寺沢真幸,C03,M,2018-01-01 00:00:00,2019-01-31 00:00:00,CA1,1
as220894,平本巌,C01,M,2018-01-01 00:00:00,2018-12-31 00:00:00,CA1,1
as288569,横井涼,C02,F,2018-01-01 00:00:00,,CA1,0
as385315,森山璃子,C02,F,2018-01-01 00:00:00,,CA1,0
as473535,大内信太郎,C01,M,2018-01-01 00:00:00,2018-11-30 00:00:00,CA1,1
as477871,森川時男,C01,M,2018-01-01 00:00:00,2018-04-30 00:00:00,CA1,1
as531034,鎌田米子,C02,F,2018-01-01 00:00:00,,CA1,0
as550302,滝口清二,C03,M,2018-01-01 00:00:00,,CA1,0
as575508,高沢優香,C02,F,2018-01-01 00:00:00,2018-10-31 00:00:00,CA1,1
as618299,小菅蒼,C02,F,2018-01-01 00:00:00,,CA1,0
as628460,平井照雄,C01,M,2018-01-01 00:00:00,2018-09-30 00:00:00,CA1,1
as814944,今芽生,C02,F,2018-01-01 00:00:00,2018-08-31 00:00:00,CA1,1
as913753,高岡克巳,C03,M,2018-01-01 00:00:00,2018-06-30 00:00:00,CA1,1
gd164396,浅川洋一郎,C01,M,2018-01-01 00:00:00,2018-12-31 00:00:00,CA1,1
gd171613,内海麻緒,C03,F,2018-01-01 00:00:00,2018-12-31 00:00:00,CA1,1
gd408230,吉井公子,C03,M,2018-01-01 00:00:00,,CA1,0
gd420163,清田実桜,C02,F,2018-01-01 00:00:00,2018-05-31 00:00:00,CA1,1
gd518115,陳修,C03,M,2018-01-01 00:00:00,,CA1,0
gd558480,宮城奈穂,C02,F,2018-01-01 00:00:00,2018-04-30 00:00:00,CA1,1
gd620721,増井幸一,C01,M,2018-01-01 00:00:00,2019-01-31 00:00:00,CA1,1
gd703244,北初音,C01,F,2018-01-01 00:00:00,2019-02-28 00:00:00,CA1,1
gd719026,柳原喜一,C03,M,2018-01-01 00:00:00,,CA1,0
gd762120,中林瑞穂,C01,F,2018-01-01 00:00:00,2018-06-30 00:00:00,CA1,1
gd809947,大宮咲奈,C01,F,2018-01-01 00:00:00,,CA1,0
hd099859,湯浅武治,C03,M,2018-01-01 00:00:00,2018-10-31 00:00:00,CA1,1
hd126441,浜田照雄,C03,M,2018-01-01 00:00:00,2018-04-30 00:00:00,CA1,1
hd171678,小柳綾,C02,F,2018-01-01 00:00:00,2018-05-31 00:00:00,CA1,1
hd268516,渥美美千代,C02,F,2018-01-01 00:00:00,2019-01-31 00:00:00,CA1,1
hd292217,山崎達郎,C03,M,2018-01-01 00:00:00,2018-10-31 00:00:00,CA1,1
hd313841,島要一,C01,M,2018-01-01 00:00:00,2018-12-31 00:00:00,CA1,1
hd335580,真田徳治,C01,M,2018-01-01 00:00:00,2018-05-31 00:00:00,CA1,1
hd394739,百瀬辰二,C03,M,2018-01-01 00:00:00,,CA1,0
hd498491,木戸健吉,C02,M,2018-01-01 00:00:00,2018-12-31 00:00:00,CA1,1
hd509520,竹村朋子,C01,F,2018-01-01 00:00:00,,CA1,0
hd567544,植松敏哉,C01,M,2018-01-01 00:00:00,2018-06-30 00:00:00,CA1,1
hd595882,安田謙三,C03,M,2018-01-01 00:00:00,,CA1,0
hd653952,石村頼子,C02,F,2018-01-01 00:00:00,2019-01-31 00:00:00,CA1,1
hd739338,小関浩之,C01,M,2018-01-01 00:00:00,,CA1,0
hd765554,長瀬梓,C02,F,2018-01-01 00:00:00,,CA1,0
hd793729,中西明菜,C02,F,2018-01-01 00:00:00,,CA1,0
hd801821,山内麗華,C02,F,2018-01-01 00:00:00,,CA1,0
hd824079,児島栞奈,C02,F,2018-01-01 00:00:00,2019-02-28 00:00:00,CA1,1
hd837482,春日敦子,C01,F,2018-01-01 00:00:00,,CA1,0
hd903528,北野美沙,C02,F,2018-01-01 00:00:00,,CA1,0
hd952062,深谷凛乃,C01,F,2018-01-01 00:00:00,2018-07-31 00:00:00,CA1,1
hd981821,栗本一宏,C02,M,2018-01-01 00:00:00,2018-12-31 00:00:00,CA1,1
hi001877,大和貞,C01,F,2018-01-01 00:00:00,,CA1,0
hi059355,中嶋明莉,C01,F,2018-01-01 00:00:00,2019-02-28 00:00:00,CA1,1
hi104906,窪田理子,C02,F,2018-01-01 00:00:00,2018-06-30 00:00:00,CA1,1
hi169908,諏訪知子,C02,F,2018-01-01 00:00:00,2018-04-30 00:00:00,CA1,1
hi193026,細井信子,C02,F,2018-01-01 00:00:00,2018-08-31 00:00:00,CA1,1
hi237883,水上健太,C01,M,2018-01-01 00:00:00,,CA1,0
hi311281,橘隆三,C01,M,2018-01-01 00:00:00,,CA1,0
hi402432,根本楓,C01,F,2018-01-01 00:00:00,,CA1,0
hi443421,遠山桜,C02,F,2018-01-01 00:00:00,2018-06-30 00:00:00,CA1,1
hi459439,平本和彦,C01,M,2018-01-01 00:00:00,,CA1,0
hi567520,田上健之,C01,M,2018-01-01 00:00:00,,CA1,0
hi630523,土居繁,C01,M,2018-01-01 00:00:00,,CA1,0
hi818090,村岡創,C01,M,2018-01-01 00:00:00,,CA1,0
hi849593,佐野遥花,C02,F,2018-01-01 00:00:00,2018-08-31 00:00:00,CA1,1
hi911192,小出大地,C03,M,2018-01-01 00:00:00,2018-09-30 00:00:00,CA1,1
hi940182,曽我亜由美,C01,F,2018-01-01 00:00:00,,CA1,0
hi987024,大林佳津紗,C01,F,2018-01-01 00:00:00,2018-10-31 00:00:00,CA1,1
ik040751,永野留吉,C01,M,2018-01-01 00:00:00,,CA1,0
ik067006,荻野雪琉,C01,M,2018-01-01 00:00:00,,CA1,0
ik067038,諸星照美,C02,F,2018-01-01 00:00:00,2018-07-31 00:00:00,CA1,1
ik092130,永瀬晴雄,C01,M,2018-01-01 00:00:00,,CA1,0
ik206015,相良愛美,C01,F,2018-01-01 00:00:00,2018-07-31 00:00:00,CA1,1
ik297810,稲葉和奏,C02,F,2018-01-01 00:00:00,,CA1,0
ik328604,野崎常吉,C01,M,2018-01-01 00:00:00,2018-05-31 00:00:00,CA1,1
ik432403,高崎俊彦,C03,M,2018-01-01 00:00:00,2018-07-31 00:00:00,CA1,1
ik452215,上野李都,C03,M,2018-01-01 00:00:00,,CA1,0
ik620970,江川悦代,C03,F,2018-01-01 00:00:00,,CA1,0
ik699204,滝川幸三郎,C01,M,2018-01-01 00:00:00,2018-11-30 00:00:00,CA1,1
ik797502,沢村寿,C03,M,2018-01-01 00:00:00,,CA1,0
ik923373,野崎喜晴,C01,M,2018-01-01 00:00:00,2019-01-31 00:00:00,CA1,1
ik961793,尾形誠司,C01,M,2018-01-01 00:00:00,2018-09-30 00:00:00,CA1,1
ik988102,神谷可也斗,C01,M,2018-01-01 00:00:00,,CA1,0
oa175481,平本礼大,C01,M,2018-01-01 00:00:00,2018-06-30 00:00:00,CA1,1
oa295880,西沢日出男,C03,M,2018-01-01 00:00:00,,CA1,0
oa449747,森岡昭次,C03,M,2018-01-01 00:00:00,2018-08-31 00:00:00,CA1,1
oa462037,守屋真司,C01,M,2018-01-01 00:00:00,,CA1,0
oa659141,森下俊子,C01,F,2018-01-01 00:00:00,2018-05-31 00:00:00,CA1,1
oa782311,竹田博一,C01,M,2018-01-01 00:00:00,,CA1,0
oa886918,山根日出夫,C03,M,2018-01-01 00:00:00,,CA1,0
oa909231,奥和秀,C03,M,2018-01-01 00:00:00,,CA1,0
oa986148,嶋田祐昭,C01,M,2018-01-01 00:00:00,2018-07-31 00:00:00,CA1,1
pl044696,米沢千明,C02,F,2018-01-01 00:00:00,2018-08-31 00:00:00,CA1,1
pl197632,森井享,C03,M,2018-01-01 00:00:00,2019-01-31 00:00:00,CA1,1
pl270733,大澤比呂美,C01,F,2018-01-01 00:00:00,,CA1,0
pl283747,相馬一華,C01,F,2018-01-01 00:00:00,,CA1,0
pl287258,柴崎若奈,C01,F,2018-01-01 00:00:00,2018-07-31 00:00:00,CA1,1
pl361492,小村虎雄,C02,M,2018-01-01 00:00:00,2018-12-31 00:00:00,CA1,1
pl458124,古河詩乃,C03,F,2018-01-01 00:00:00,,CA1,0
pl508504,永山喜美子,C02,F,2018-01-01 00:00:00,2018-05-31 00:00:00,CA1,1
pl556767,佐野健介,C01,M,2018-01-01 00:00:00,,CA1,0
pl571624,佐川有里,C03,F,2018-01-01 00:00:00,,CA1,0
pl697202,玉田御喜家,C03,M,2018-01-01 00:00:00,2019-01-31 00:00:00,CA1,1
pl708032,原田果穂,C03,F,2018-01-01 00:00:00,2018-07-31 00:00:00,CA1,1
pl732008,熊谷俊範,C01,M,2018-01-01 00:00:00,,CA1,0
pl894373,山口璃乃,C01,F,2018-01-01 00:00:00,2018-09-30 00:00:00,CA1,1
pl918865,内海時男,C01,M,2018-01-01 00:00:00,,CA1,0
pl982189,西奏絵,C02,F,2018-01-01 00:00:00,,CA1,0
ts037478,川合恒敏,C02,M,2018-01-01 00:00:00,,CA1,0
ts051818,井原理緒,C01,F,2018-01-01 00:00:00,,CA1,0
ts099117,松原春治,C03,M,2018-01-01 00:00:00,2018-07-31 00:00:00,CA1,1
ts133757,西岡康善,C01,M,2018-01-01 00:00:00,,CA1,0
ts476049,竹内芽生,C01,F,2018-01-01 00:00:00,,CA1,0
ts518383,下山武彦,C01,M,2018-01-01 00:00:00,,CA1,0
ts602569,堀内千絵,C03,F,2018-01-01 00:00:00,2018-04-30 00:00:00,CA1,1
ts624100,冨永音羽,C03,F,2018-01-01 00:00:00,2019-02-28 00:00:00,CA1,1
ts634117,門脇亜希,C02,F,2018-01-01 00:00:00,2019-02-28 00:00:00,CA1,1
ts637747,山根昭吾,C01,M,2018-01-01 00:00:00,2018-06-30 00:00:00,CA1,1
ts800913,春日陽大,C03,M,2018-01-01 00:00:00,,CA1,0
ts828794,小原末男,C01,M,2018-01-01 00:00:00,2018-08-31 00:00:00,CA1,1
ts832950,相原和雄,C03,M,2018-01-01 00:00:00,,CA1,0
ts884681,石野尚司,C01,M,2018-01-01 00:00:00,2018-08-31 00:00:00,CA1,1
ts953790,畠山綾乃,C02,F,2018-01-01 00:00:00,,CA1,0
ts989364,谷口英男,C01,M,2018-01-01 00:00:00,,CA1,0
as161071,松元長平,C01,M,2018-02-01 00:00:00,,CA1,0
as193568,吉村奈穂,C01,F,2018-02-01 00:00:00,,CA1,0
as222240,林田璃奈,C03,F,2018-02-01 00:00:00,2018-04-30 00:00:00,CA1,1
as305652,若山春子,C01,F,2018-02-01 00:00:00,2019-02-28 00:00:00,CA1,1
as319907,瀬尾陽華,C01,F,2018-02-01 00:00:00,,CA1,0
as363699,大下清二,C01,M,2018-02-01 00:00:00,2018-06-30 00:00:00,CA1,1
as365290,北山政幸,C02,M,2018-02-01 00:00:00,2018-12-31 00:00:00,CA1,1
as417309,坂千穂,C02,F,2018-02-01 00:00:00,2018-04-30 00:00:00,CA1,1
as488509,立花慶太,C03,M,2018-02-01 00:00:00,2019-02-28 00:00:00,CA1,1
as491316,三上茂子,C03,F,2018-02-01 00:00:00,2018-04-30 00:00:00,CA1,1
as494168,三村香奈子,C03,F,2018-02-01 00:00:00,,CA1,0
as660812,古谷匠,C01,M,2018-02-01 00:00:00,2019-02-28 00:00:00,CA1,1
as838065,横川雅人,C01,M,2018-02-01 00:00:00,2018-10-31 00:00:00,CA1,1
as860362,豊島遙香,C02,F,2018-02-01 00:00:00,,CA1,0
as897421,島君子,C02,F,2018-02-01 00:00:00,,CA1,0
as981537,和泉貞夫,C03,M,2018-02-01 00:00:00,,CA1,0
gd095067,千田菫,C02,F,2018-02-01 00:00:00,2018-05-31 00:00:00,CA1,1
gd109842,中里小春,C01,F,2018-02-01 00:00:00,,CA1,0
gd112262,安部真理,C03,F,2018-02-01 00:00:00,,CA1,0
gd114852,森口光彦,C01,M,2018-02-01 00:00:00,,CA1,0
